The Absolute Way;Relative Way;Class
C:\labs\pp_lab3\dataset\download_data\bay horse\0087.jpg;dataset/download_data/bay horse/0087.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0088.jpg;dataset/download_data/bay horse/0088.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0089.jpg;dataset/download_data/bay horse/0089.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0090.jpg;dataset/download_data/bay horse/0090.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0091.jpg;dataset/download_data/bay horse/0091.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0092.jpg;dataset/download_data/bay horse/0092.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0093.jpg;dataset/download_data/bay horse/0093.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0094.jpg;dataset/download_data/bay horse/0094.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0095.jpg;dataset/download_data/bay horse/0095.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0096.jpg;dataset/download_data/bay horse/0096.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0097.jpg;dataset/download_data/bay horse/0097.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0098.jpg;dataset/download_data/bay horse/0098.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0099.jpg;dataset/download_data/bay horse/0099.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0100.jpg;dataset/download_data/bay horse/0100.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0101.jpg;dataset/download_data/bay horse/0101.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0102.jpg;dataset/download_data/bay horse/0102.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0103.jpg;dataset/download_data/bay horse/0103.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0104.jpg;dataset/download_data/bay horse/0104.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0105.jpg;dataset/download_data/bay horse/0105.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0106.jpg;dataset/download_data/bay horse/0106.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0107.jpg;dataset/download_data/bay horse/0107.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0108.jpg;dataset/download_data/bay horse/0108.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0109.jpg;dataset/download_data/bay horse/0109.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0110.jpg;dataset/download_data/bay horse/0110.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0111.jpg;dataset/download_data/bay horse/0111.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0112.jpg;dataset/download_data/bay horse/0112.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0113.jpg;dataset/download_data/bay horse/0113.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0114.jpg;dataset/download_data/bay horse/0114.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0115.jpg;dataset/download_data/bay horse/0115.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0116.jpg;dataset/download_data/bay horse/0116.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0117.jpg;dataset/download_data/bay horse/0117.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0118.jpg;dataset/download_data/bay horse/0118.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0119.jpg;dataset/download_data/bay horse/0119.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0120.jpg;dataset/download_data/bay horse/0120.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0121.jpg;dataset/download_data/bay horse/0121.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0122.jpg;dataset/download_data/bay horse/0122.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0123.jpg;dataset/download_data/bay horse/0123.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0124.jpg;dataset/download_data/bay horse/0124.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0125.jpg;dataset/download_data/bay horse/0125.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0126.jpg;dataset/download_data/bay horse/0126.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0127.jpg;dataset/download_data/bay horse/0127.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0128.jpg;dataset/download_data/bay horse/0128.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0129.jpg;dataset/download_data/bay horse/0129.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0130.jpg;dataset/download_data/bay horse/0130.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0131.jpg;dataset/download_data/bay horse/0131.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0132.jpg;dataset/download_data/bay horse/0132.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0133.jpg;dataset/download_data/bay horse/0133.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0134.jpg;dataset/download_data/bay horse/0134.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0135.jpg;dataset/download_data/bay horse/0135.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0136.jpg;dataset/download_data/bay horse/0136.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0137.jpg;dataset/download_data/bay horse/0137.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0138.jpg;dataset/download_data/bay horse/0138.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0139.jpg;dataset/download_data/bay horse/0139.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0140.jpg;dataset/download_data/bay horse/0140.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0141.jpg;dataset/download_data/bay horse/0141.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0142.jpg;dataset/download_data/bay horse/0142.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0143.jpg;dataset/download_data/bay horse/0143.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0144.jpg;dataset/download_data/bay horse/0144.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0145.jpg;dataset/download_data/bay horse/0145.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0146.jpg;dataset/download_data/bay horse/0146.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0147.jpg;dataset/download_data/bay horse/0147.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0148.jpg;dataset/download_data/bay horse/0148.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0149.jpg;dataset/download_data/bay horse/0149.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0150.jpg;dataset/download_data/bay horse/0150.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0151.jpg;dataset/download_data/bay horse/0151.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0152.jpg;dataset/download_data/bay horse/0152.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0153.jpg;dataset/download_data/bay horse/0153.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0154.jpg;dataset/download_data/bay horse/0154.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0155.jpg;dataset/download_data/bay horse/0155.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0156.jpg;dataset/download_data/bay horse/0156.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0157.jpg;dataset/download_data/bay horse/0157.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0158.jpg;dataset/download_data/bay horse/0158.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0159.jpg;dataset/download_data/bay horse/0159.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0160.jpg;dataset/download_data/bay horse/0160.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0161.jpg;dataset/download_data/bay horse/0161.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0162.jpg;dataset/download_data/bay horse/0162.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0163.jpg;dataset/download_data/bay horse/0163.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0164.jpg;dataset/download_data/bay horse/0164.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0165.jpg;dataset/download_data/bay horse/0165.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0166.jpg;dataset/download_data/bay horse/0166.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0167.jpg;dataset/download_data/bay horse/0167.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0168.jpg;dataset/download_data/bay horse/0168.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0169.jpg;dataset/download_data/bay horse/0169.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0170.jpg;dataset/download_data/bay horse/0170.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0171.jpg;dataset/download_data/bay horse/0171.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0172.jpg;dataset/download_data/bay horse/0172.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0173.jpg;dataset/download_data/bay horse/0173.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0174.jpg;dataset/download_data/bay horse/0174.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0175.jpg;dataset/download_data/bay horse/0175.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0176.jpg;dataset/download_data/bay horse/0176.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0177.jpg;dataset/download_data/bay horse/0177.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0178.jpg;dataset/download_data/bay horse/0178.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0179.jpg;dataset/download_data/bay horse/0179.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0180.jpg;dataset/download_data/bay horse/0180.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0181.jpg;dataset/download_data/bay horse/0181.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0182.jpg;dataset/download_data/bay horse/0182.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0183.jpg;dataset/download_data/bay horse/0183.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0184.jpg;dataset/download_data/bay horse/0184.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0185.jpg;dataset/download_data/bay horse/0185.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0186.jpg;dataset/download_data/bay horse/0186.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0187.jpg;dataset/download_data/bay horse/0187.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0188.jpg;dataset/download_data/bay horse/0188.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0189.jpg;dataset/download_data/bay horse/0189.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0190.jpg;dataset/download_data/bay horse/0190.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0191.jpg;dataset/download_data/bay horse/0191.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0192.jpg;dataset/download_data/bay horse/0192.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0193.jpg;dataset/download_data/bay horse/0193.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0194.jpg;dataset/download_data/bay horse/0194.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0195.jpg;dataset/download_data/bay horse/0195.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0196.jpg;dataset/download_data/bay horse/0196.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0197.jpg;dataset/download_data/bay horse/0197.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0198.jpg;dataset/download_data/bay horse/0198.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0199.jpg;dataset/download_data/bay horse/0199.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0200.jpg;dataset/download_data/bay horse/0200.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0201.jpg;dataset/download_data/bay horse/0201.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0202.jpg;dataset/download_data/bay horse/0202.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0203.jpg;dataset/download_data/bay horse/0203.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0204.jpg;dataset/download_data/bay horse/0204.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0205.jpg;dataset/download_data/bay horse/0205.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0206.jpg;dataset/download_data/bay horse/0206.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0207.jpg;dataset/download_data/bay horse/0207.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0208.jpg;dataset/download_data/bay horse/0208.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0209.jpg;dataset/download_data/bay horse/0209.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0210.jpg;dataset/download_data/bay horse/0210.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0211.jpg;dataset/download_data/bay horse/0211.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0212.jpg;dataset/download_data/bay horse/0212.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0213.jpg;dataset/download_data/bay horse/0213.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0214.jpg;dataset/download_data/bay horse/0214.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0215.jpg;dataset/download_data/bay horse/0215.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0216.jpg;dataset/download_data/bay horse/0216.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0217.jpg;dataset/download_data/bay horse/0217.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0218.jpg;dataset/download_data/bay horse/0218.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0219.jpg;dataset/download_data/bay horse/0219.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0220.jpg;dataset/download_data/bay horse/0220.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0221.jpg;dataset/download_data/bay horse/0221.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0222.jpg;dataset/download_data/bay horse/0222.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0223.jpg;dataset/download_data/bay horse/0223.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0224.jpg;dataset/download_data/bay horse/0224.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0225.jpg;dataset/download_data/bay horse/0225.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0226.jpg;dataset/download_data/bay horse/0226.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0227.jpg;dataset/download_data/bay horse/0227.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0228.jpg;dataset/download_data/bay horse/0228.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0229.jpg;dataset/download_data/bay horse/0229.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0230.jpg;dataset/download_data/bay horse/0230.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0231.jpg;dataset/download_data/bay horse/0231.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0232.jpg;dataset/download_data/bay horse/0232.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0233.jpg;dataset/download_data/bay horse/0233.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0234.jpg;dataset/download_data/bay horse/0234.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0235.jpg;dataset/download_data/bay horse/0235.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0236.jpg;dataset/download_data/bay horse/0236.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0237.jpg;dataset/download_data/bay horse/0237.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0238.jpg;dataset/download_data/bay horse/0238.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0239.jpg;dataset/download_data/bay horse/0239.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0240.jpg;dataset/download_data/bay horse/0240.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0241.jpg;dataset/download_data/bay horse/0241.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0242.jpg;dataset/download_data/bay horse/0242.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0243.jpg;dataset/download_data/bay horse/0243.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0244.jpg;dataset/download_data/bay horse/0244.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0245.jpg;dataset/download_data/bay horse/0245.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0246.jpg;dataset/download_data/bay horse/0246.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0247.jpg;dataset/download_data/bay horse/0247.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0248.jpg;dataset/download_data/bay horse/0248.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0249.jpg;dataset/download_data/bay horse/0249.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0250.jpg;dataset/download_data/bay horse/0250.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0251.jpg;dataset/download_data/bay horse/0251.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0252.jpg;dataset/download_data/bay horse/0252.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0253.jpg;dataset/download_data/bay horse/0253.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0254.jpg;dataset/download_data/bay horse/0254.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0255.jpg;dataset/download_data/bay horse/0255.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0256.jpg;dataset/download_data/bay horse/0256.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0257.jpg;dataset/download_data/bay horse/0257.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0258.jpg;dataset/download_data/bay horse/0258.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0259.jpg;dataset/download_data/bay horse/0259.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0260.jpg;dataset/download_data/bay horse/0260.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0261.jpg;dataset/download_data/bay horse/0261.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0262.jpg;dataset/download_data/bay horse/0262.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0263.jpg;dataset/download_data/bay horse/0263.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0264.jpg;dataset/download_data/bay horse/0264.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0265.jpg;dataset/download_data/bay horse/0265.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0266.jpg;dataset/download_data/bay horse/0266.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0267.jpg;dataset/download_data/bay horse/0267.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0268.jpg;dataset/download_data/bay horse/0268.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0269.jpg;dataset/download_data/bay horse/0269.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0270.jpg;dataset/download_data/bay horse/0270.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0271.jpg;dataset/download_data/bay horse/0271.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0272.jpg;dataset/download_data/bay horse/0272.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0273.jpg;dataset/download_data/bay horse/0273.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0274.jpg;dataset/download_data/bay horse/0274.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0275.jpg;dataset/download_data/bay horse/0275.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0276.jpg;dataset/download_data/bay horse/0276.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0277.jpg;dataset/download_data/bay horse/0277.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0278.jpg;dataset/download_data/bay horse/0278.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0279.jpg;dataset/download_data/bay horse/0279.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0280.jpg;dataset/download_data/bay horse/0280.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0281.jpg;dataset/download_data/bay horse/0281.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0282.jpg;dataset/download_data/bay horse/0282.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0283.jpg;dataset/download_data/bay horse/0283.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0284.jpg;dataset/download_data/bay horse/0284.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0285.jpg;dataset/download_data/bay horse/0285.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0286.jpg;dataset/download_data/bay horse/0286.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0287.jpg;dataset/download_data/bay horse/0287.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0288.jpg;dataset/download_data/bay horse/0288.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0289.jpg;dataset/download_data/bay horse/0289.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0290.jpg;dataset/download_data/bay horse/0290.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0291.jpg;dataset/download_data/bay horse/0291.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0292.jpg;dataset/download_data/bay horse/0292.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0293.jpg;dataset/download_data/bay horse/0293.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0294.jpg;dataset/download_data/bay horse/0294.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0295.jpg;dataset/download_data/bay horse/0295.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0296.jpg;dataset/download_data/bay horse/0296.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0297.jpg;dataset/download_data/bay horse/0297.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0298.jpg;dataset/download_data/bay horse/0298.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0299.jpg;dataset/download_data/bay horse/0299.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0300.jpg;dataset/download_data/bay horse/0300.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0301.jpg;dataset/download_data/bay horse/0301.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0302.jpg;dataset/download_data/bay horse/0302.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0303.jpg;dataset/download_data/bay horse/0303.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0304.jpg;dataset/download_data/bay horse/0304.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0305.jpg;dataset/download_data/bay horse/0305.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0306.jpg;dataset/download_data/bay horse/0306.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0307.jpg;dataset/download_data/bay horse/0307.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0308.jpg;dataset/download_data/bay horse/0308.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0309.jpg;dataset/download_data/bay horse/0309.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0310.jpg;dataset/download_data/bay horse/0310.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0311.jpg;dataset/download_data/bay horse/0311.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0312.jpg;dataset/download_data/bay horse/0312.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0313.jpg;dataset/download_data/bay horse/0313.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0314.jpg;dataset/download_data/bay horse/0314.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0315.jpg;dataset/download_data/bay horse/0315.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0316.jpg;dataset/download_data/bay horse/0316.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0317.jpg;dataset/download_data/bay horse/0317.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0318.jpg;dataset/download_data/bay horse/0318.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0319.jpg;dataset/download_data/bay horse/0319.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0320.jpg;dataset/download_data/bay horse/0320.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0321.jpg;dataset/download_data/bay horse/0321.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0322.jpg;dataset/download_data/bay horse/0322.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0323.jpg;dataset/download_data/bay horse/0323.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0324.jpg;dataset/download_data/bay horse/0324.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0325.jpg;dataset/download_data/bay horse/0325.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0326.jpg;dataset/download_data/bay horse/0326.jpg;bay horse
C:\labs\pp_lab3\dataset\download_data\bay horse\0327.jpg;dataset/download_data/bay horse/0327.jpg;bay horse
